notes,Year,Year Code,age_label,age,sex,Sex Code,deaths,population,crude_rate,qx
NA,2018,2018,73 years,73,Male,M,31179,1078210,2891.7,0.02891737231151631
NA,2018,2018,74 years,74,Female,F,27255,1229353,2217,0.02217019847025224
NA,2018,2018,74 years,74,Male,M,33335,1034136,3223.5,0.03223463838411969
NA,2018,2018,75 years,75,Female,F,30233,1251144,2416.4,0.024164284846508476
NA,2018,2018,75 years,75,Male,M,36291,1042460,3481.3,0.03481284653607812
NA,2018,2018,76 years,76,Female,F,29114,1087069,2678.2,0.026782108587403375
NA,2018,2018,76 years,76,Male,M,34251,890943,3844.4,0.038443536791915985
NA,2018,2018,77 years,77,Female,F,29172,991039,2943.6,0.0294357739705501
NA,2018,2018,77 years,77,Male,M,33845,795142,4256.5,0.04256472428824034
NA,2018,2018,78 years,78,Female,F,29931,929716,3219.4,0.03219370216281101
NA,2018,2018,78 years,78,Male,M,33257,736686,4514.4,0.045144064092435585
NA,2018,2018,79 years,79,Female,F,31323,863424,3627.8,0.03627765732710696
NA,2018,2018,79 years,79,Male,M,34328,679443,5052.4,0.05052373782642547
NA,2018,2018,80 years,80,Female,F,32969,821411,4013.7,0.04013703249652123
NA,2018,2018,80 years,80,Male,M,35018,630172,5556.9,0.05556895577715291
NA,2018,2018,81 years,81,Female,F,33960,749613,4530.3,0.045303376542295826
NA,2018,2018,81 years,81,Male,M,34624,561875,6162.2,0.06162224694104561
NA,2018,2018,82 years,82,Female,F,35918,707051,5080,0.05079973014676452
NA,2018,2018,82 years,82,Male,M,35372,517114,6840.3,0.0684027119745356
NA,2018,2018,83 years,83,Female,F,37682,669490,5628.5,0.056284634572585104
NA,2018,2018,83 years,83,Male,M,35491,474179,7484.7,0.07484726232076916
NA,2018,2018,84 years,84,Female,F,37715,589377,6399.1,0.06399129928721345
NA,2018,2018,84 years,84,Male,M,34711,407026,8528,0.08527956445042822
NA,2019,2019,< 1 year,0,Female,F,9247,1847935,500.4,0.005003963884011072
NA,2019,2019,< 1 year,0,Male,M,11674,1935117,603.3,0.006032710166878798
NA,2019,2019,1 year,1,Female,F,649,1871014,34.7,3.468707342649494e-4
NA,2019,2019,1 year,1,Male,M,825,1958585,42.1,4.212224641769441e-4
NA,2019,2019,2 years,2,Female,F,401,1916500,20.9,2.092355857031046e-4
NA,2019,2019,2 years,2,Male,M,515,2005544,25.7,2.567881831562908e-4
NA,2019,2019,3 years,3,Female,F,320,1955655,16.4,1.6362804277850643e-4
NA,2019,2019,3 years,3,Male,M,390,2043010,19.1,1.9089480717177106e-4
NA,2019,2019,4 years,4,Female,F,265,1976372,13.4,1.3408406919345142e-4
NA,2019,2019,4 years,4,Male,M,311,2066951,15,1.5046317014772e-4
NA,2019,2019,5 years,5,Female,F,245,1967081,12.5,1.2455003123918132e-4
NA,2019,2019,5 years,5,Male,M,291,2061200,14.1,1.4117989520667573e-4
NA,2019,2019,6 years,6,Female,F,224,1964271,11.4,1.1403721787879574e-4
NA,2019,2019,6 years,6,Male,M,266,2052956,13,1.2956926500129568e-4
NA,2019,2019,7 years,7,Female,F,196,1966584,10,9.96652062662973e-5
NA,2019,2019,7 years,7,Male,M,243,2055735,11.8,1.1820589716086946e-4
NA,2019,2019,8 years,8,Female,F,184,1986471,9.3,9.262657244933352e-5
NA,2019,2019,8 years,8,Male,M,251,2079723,12.1,1.2068914946846287e-4
NA,2019,2019,9 years,9,Female,F,194,1988726,9.8,9.754988872273004e-5
NA,2019,2019,9 years,9,Male,M,239,2073148,11.5,1.1528361699212985e-4
NA,2019,2019,10 years,10,Female,F,189,1989162,9.5,9.501488566542092e-5
NA,2019,2019,10 years,10,Male,M,291,2071778,14,1.4045906462951146e-4
NA,2019,2019,11 years,11,Female,F,212,2051224,10.3,1.0335292488777433e-4
NA,2019,2019,11 years,11,Male,M,324,2138037,15.2,1.5154087604657917e-4
NA,2019,2019,12 years,12,Female,F,250,2058568,12.1,1.2144364431974072e-4
NA,2019,2019,12 years,12,Male,M,351,2149819,16.3,1.6326955897217392e-4
NA,2019,2019,13 years,13,Female,F,293,2042234,14.3,1.4347033689577197e-4
NA,2019,2019,13 years,13,Male,M,394,2132987,18.5,1.8471748772964862e-4
NA,2019,2019,14 years,14,Female,F,324,2038819,15.9,1.5891552903911528e-4
NA,2019,2019,14 years,14,Male,M,536,2125640,25.2,2.5215934965469225e-4
NA,2019,2019,15 years,15,Female,F,383,2045739,18.7,1.872184086044212e-4
NA,2019,2019,15 years,15,Male,M,754,2129720,35.4,3.5403715042352983e-4
NA,2019,2019,16 years,16,Female,F,445,2034255,21.9,2.1875330280618702e-4
NA,2019,2019,16 years,16,Male,M,1040,2116165,49.1,4.914550613964412e-4
NA,2019,2019,17 years,17,Female,F,533,2029872,26.3,2.625781330054309e-4
NA,2019,2019,17 years,17,Male,M,1353,2112553,64,6.404573045031296e-4
NA,2019,2019,18 years,18,Female,F,760,2083442,36.5,3.64780973024447e-4
NA,2019,2019,18 years,18,Male,M,1972,2172385,90.8,9.077580631425829e-4
NA,2019,2019,19 years,19,Female,F,776,2115655,36.7,3.6678948127175743e-4
NA,2019,2019,19 years,19,Male,M,2242,2214784,101.2,0.0010122883315032076
NA,2019,2019,20 years,20,Female,F,861,2086544,41.3,4.1264406597704147e-4
NA,2019,2019,20 years,20,Male,M,2452,2183139,112.3,0.0011231534043411803
NA,2019,2019,21 years,21,Female,F,950,2091237,45.4,4.542765836679439e-4
NA,2019,2019,21 years,21,Male,M,2871,2187086,131.3,0.0013127055817649604
NA,2019,2019,22 years,22,Female,F,973,2103476,46.3,4.625676736982024e-4
NA,2019,2019,22 years,22,Male,M,2909,2195296,132.5,0.001325106044925149
NA,2019,2019,23 years,23,Female,F,1167,2119886,55.1,5.505013005416329e-4
NA,2019,2019,23 years,23,Male,M,2979,2221758,134.1,0.0013408300994077662
NA,2019,2019,24 years,24,Female,F,1175,2167045,54.2,5.422130135737836e-4
NA,2019,2019,24 years,24,Male,M,3176,2277473,139.5,0.00139452805807138
NA,2019,2019,25 years,25,Female,F,1271,2213205,57.4,5.74280285829826e-4
NA,2019,2019,25 years,25,Male,M,3481,2325853,149.7,0.0014966552056385335
NA,2019,2019,26 years,26,Female,F,1390,2245334,61.9,6.190615739128343e-4
NA,2019,2019,26 years,26,Male,M,3696,2365886,156.2,0.0015622054486141767
NA,2019,2019,27 years,27,Female,F,1519,2312599,65.7,6.568367451512346e-4
NA,2019,2019,27 years,27,Male,M,3864,2421270,159.6,0.00159585671982059
NA,2019,2019,28 years,28,Female,F,1628,2366969,68.8,6.87799459984478e-4
NA,2019,2019,28 years,28,Male,M,4129,2451756,168.4,0.0016840990702174279
NA,2019,2019,29 years,29,Female,F,1719,2366339,72.6,7.26438604105329e-4
NA,2019,2019,29 years,29,Male,M,4272,2439805,175.1,0.0017509596053782988
NA,2019,2019,30 years,30,Female,F,1882,2273519,82.8,8.277916305075964e-4
NA,2019,2019,30 years,30,Male,M,4301,2340865,183.7,0.0018373549948416505
NA,2019,2019,31 years,31,Female,F,1943,2220984,87.5,8.748374594323957e-4
NA,2019,2019,31 years,31,Male,M,4282,2281327,187.7,0.0018769777414636307
NA,2019,2019,32 years,32,Female,F,1994,2181619,91.4,9.14000107259792e-4
NA,2019,2019,32 years,32,Male,M,4269,2239886,190.6,0.001905900568153915
NA,2019,2019,33 years,33,Female,F,2273,2189693,103.8,0.0010380450592845664
NA,2019,2019,33 years,33,Male,M,4410,2243280,196.6,0.001965871402589066
NA,2019,2019,34 years,34,Female,F,2208,2210880,99.9,9.98697351280938e-4
NA,2019,2019,34 years,34,Male,M,4647,2249252,206.6,0.0020660201702610466
NA,2019,2019,35 years,35,Female,F,2327,2148244,108.3,0.0010832102870996032
NA,2019,2019,35 years,35,Male,M,4671,2167622,215.5,0.0021548960104667697
NA,2019,2019,36 years,36,Female,F,2472,2181076,113.3,0.0011333855399811837
NA,2019,2019,36 years,36,Male,M,4854,2191368,221.5,0.002215054705553791
NA,2019,2019,37 years,37,Female,F,2626,2180124,120.5,0.001204518642058892
NA,2019,2019,37 years,37,Male,M,5066,2181162,232.3,0.002322615193186017
NA,2019,2019,38 years,38,Female,F,2896,2156217,134.3,0.0013430930189308405
NA,2019,2019,38 years,38,Male,M,5281,2149359,245.7,0.002457011602063685
NA,2019,2019,39 years,39,Female,F,3076,2186919,140.7,0.001406545006925268
NA,2019,2019,39 years,39,Male,M,5369,2195430,244.6,0.002445534587757296
NA,2019,2019,40 years,40,Female,F,3011,2058650,146.3,0.0014626089913292691
NA,2019,2019,40 years,40,Male,M,5628,2046663,275,0.002749842059977632
NA,2019,2019,41 years,41,Female,F,3071,2018752,152.1,0.0015212368829851314
NA,2019,2019,41 years,41,Male,M,5385,2001502,269,0.0026904794499331003
NA,2019,2019,42 years,42,Female,F,3136,2002157,156.6,0.0015663107338735173
NA,2019,2019,42 years,42,Male,M,5655,1972584,286.7,0.0028667980679149786
NA,2019,2019,43 years,43,Female,F,3370,1940751,173.6,0.0017364412024005141
NA,2019,2019,43 years,43,Male,M,5558,1913289,290.5,0.0029049453584900136
NA,2019,2019,44 years,44,Female,F,3565,1994174,178.8,0.0017877075922161257
NA,2019,2019,44 years,44,Male,M,5969,1973101,302.5,0.003025187255999566
NA,2019,2019,45 years,45,Female,F,3861,1937417,199.3,0.0019928595650807236
NA,2019,2019,45 years,45,Male,M,6309,1900492,332,0.0033196666968342936
NA,2019,2019,46 years,46,Female,F,4261,1970074,216.3,0.0021628629178396344
NA,2019,2019,46 years,46,Male,M,6937,1919298,361.4,0.0036143423272467327
NA,2019,2019,47 years,47,Female,F,4786,2052817,233.1,0.002331430419759774
NA,2019,2019,47 years,47,Male,M,7793,2005221,388.6,0.0038863546711310126
NA,2019,2019,48 years,48,Female,F,5542,2168043,255.6,0.0025562223627483404
NA,2019,2019,48 years,48,Male,M,8843,2114614,418.2,0.004181850682914234
NA,2019,2019,49 years,49,Female,F,5931,2184045,271.6,0.002715603387292844
NA,2019,2019,49 years,49,Male,M,9476,2145730,441.6,0.004416212664221501
NA,2019,2019,50 years,50,Female,F,6211,2071196,299.9,0.0029987504803987647
NA,2019,2019,50 years,50,Male,M,9940,2025376,490.8,0.004907730712717046
NA,2019,2019,51 years,51,Female,F,6545,2027460,322.8,0.003228177128032119
NA,2019,2019,51 years,51,Male,M,10653,1976883,538.9,0.005388786286290084
NA,2019,2019,52 years,52,Female,F,7183,2033163,353.3,0.00353291890517386
NA,2019,2019,52 years,52,Male,M,11605,1968619,589.5,0.005894995425727375
NA,2019,2019,53 years,53,Female,F,8043,2067526,389,0.003890156641319142
NA,2019,2019,53 years,53,Male,M,12550,2001325,627.1,0.006270845564813311
NA,2019,2019,54 years,54,Female,F,9183,2191195,419.1,0.004190863889338922
NA,2019,2019,54 years,54,Male,M,14741,2114408,697.2,0.006971691367039852
NA,2019,2019,55 years,55,Female,F,10259,2236979,458.6,0.004586095801525182
NA,2019,2019,55 years,55,Male,M,16534,2137586,773.5,0.007734893473291835
NA,2019,2019,56 years,56,Female,F,11173,2235893,499.7,0.00499710853784148
NA,2019,2019,56 years,56,Male,M,17793,2125123,837.3,0.008372691839484114
NA,2019,2019,57 years,57,Female,F,12317,2230590,552.2,0.005521857445787886
NA,2019,2019,57 years,57,Male,M,19341,2111795,915.9,0.009158559424565359
NA,2019,2019,58 years,58,Female,F,13439,2259796,594.7,0.005946996985568609
NA,2019,2019,58 years,58,Male,M,20908,2125774,983.5,0.009835476395891567
NA,2019,2019,59 years,59,Female,F,14210,2271644,625.5,0.006255381565069175
NA,2019,2019,59 years,59,Male,M,22479,2142211,1049.3,0.010493364099054669
NA,2019,2019,60 years,60,Female,F,15391,2199986,699.6,0.006995953610613886
NA,2019,2019,60 years,60,Male,M,23299,2052677,1135.1,0.011350543704635459
NA,2019,2019,61 years,61,Female,F,16341,2187221,747.1,0.007471124317112903
NA,2019,2019,61 years,61,Male,M,25181,2027951,1241.7,0.012416966682133839
NA,2019,2019,62 years,62,Female,F,17321,2165425,799.9,0.007998891672535414
NA,2019,2019,62 years,62,Male,M,26654,1991220,1338.6,0.013385763501772783
NA,2019,2019,63 years,63,Female,F,17837,2090246,853.3,0.008533445345667448
NA,2019,2019,63 years,63,Male,M,27524,1905842,1444.2,0.014441910714529327
NA,2019,2019,64 years,64,Female,F,18724,2071538,903.9,0.009038694921357948
NA,2019,2019,64 years,64,Male,M,28212,1879040,1501.4,0.015014049727520436
NA,2019,2019,65 years,65,Female,F,19046,1991169,956.5,0.009565235296451481
NA,2019,2019,65 years,65,Male,M,29113,1783428,1632.4,0.01632418017436084
NA,2019,2019,66 years,66,Female,F,19793,1914181,1034,0.010340192489633948
NA,2019,2019,66 years,66,Male,M,29767,1703888,1747,0.017470044979482218
NA,2019,2019,67 years,67,Female,F,20479,1836574,1115.1,0.011150653336048534
NA,2019,2019,67 years,67,Male,M,30240,1627863,1857.7,0.018576501830928033
NA,2019,2019,68 years,68,Female,F,21517,1781346,1207.9,0.012079068300038286
NA,2019,2019,68 years,68,Male,M,30695,1564129,1962.4,0.019624340447622925
NA,2019,2019,69 years,69,Female,F,22639,1731958,1307.1,0.013071333138563406
NA,2019,2019,69 years,69,Male,M,31123,1520465,2046.9,0.020469395875603844
NA,2019,2019,70 years,70,Female,F,24422,1674584,1458.4,0.014583920543848503
NA,2019,2019,70 years,70,Male,M,32921,1462120,2251.6,0.022515935764506334
NA,2019,2019,71 years,71,Female,F,26607,1647705,1614.8,0.016147914826986628
NA,2019,2019,71 years,71,Male,M,34789,1435378,2423.7,0.024236821241512687
NA,2019,2019,72 years,72,Female,F,29424,1707812,1722.9,0.017229062683714602
NA,2019,2019,72 years,72,Male,M,37706,1483236,2542.1,0.025421443384599618
NA,2019,2019,73 years,73,Female,F,25287,1259662,2007.4,0.020074432665270526
NA,2019,2019,73 years,73,Male,M,31566,1074771,2937,0.02936997741844542
NA,2019,2019,74 years,74,Female,F,26098,1238863,2106.6,0.02106609043937869
NA,2019,2019,74 years,74,Male,M,32327,1044301,3095.6,0.03095563443872983
NA,2019,2019,75 years,75,Female,F,28571,1199896,2381.1,0.023811230306626574
NA,2019,2019,75 years,75,Male,M,34576,998390,3463.2,0.034631757128977654
NA,2019,2019,76 years,76,Female,F,31604,1218702,2593.3,0.025932508521361253
NA,2019,2019,76 years,76,Male,M,37415,1003690,3727.7,0.037277446223435526
NA,2019,2019,77 years,77,Female,F,30493,1056331,2886.7,0.028866898727766203
NA,2019,2019,77 years,77,Male,M,35401,854930,4140.8,0.041408068496835995
NA,2019,2019,78 years,78,Female,F,30611,960647,3186.5,0.03186498266272627
NA,2019,2019,78 years,78,Male,M,34513,760170,4540.2,0.0454016864648697
NA,2019,2019,79 years,79,Female,F,31718,898590,3529.8,0.03529752167284301
NA,2019,2019,79 years,79,Male,M,34591,701319,4932.3,0.04932277608335151
NA,2019,2019,80 years,80,Female,F,33085,831640,3978.3,0.0397828387282959
NA,2019,2019,80 years,80,Male,M,35264,643638,5478.9,0.054788561272019365
NA,2019,2019,81 years,81,Female,F,34649,788013,4397,0.04397008678790832
NA,2019,2019,81 years,81,Male,M,35972,593628,6059.7,0.06059687211519672
NA,2019,2019,82 years,82,Female,F,35705,715575,4989.7,0.04989693603046501
NA,2019,2019,82 years,82,Male,M,35419,525766,6736.6,0.06736647101562292
NA,2019,2019,83 years,83,Female,F,37703,671025,5618.7,0.05618717633471182
NA,2019,2019,83 years,83,Male,M,35821,480165,7460.1,0.07460143908864661
NA,2019,2019,84 years,84,Female,F,38788,631230,6144.8,0.06144828350997259
NA,2019,2019,84 years,84,Male,M,36128,436527,8276.2,0.0827623491788595
NA,2020,2020,< 1 year,0,Female,F,8723,1826869,477.5,0.004774836071989836
NA,2020,2020,< 1 year,0,Male,M,10859,1908141,569.1,0.005690879237959879
NA,2020,2020,1 year,1,Female,F,579,1847230,31.3,3.1344228926554894e-4
NA,2020,2020,1 year,1,Male,M,785,1926654,40.7,4.0744212505203323e-4
NA,2020,2020,2 years,2,Female,F,377,1884480,20,2.000551876379691e-4
NA,2020,2020,2 years,2,Male,M,512,1968545,26,2.600905745106157e-4
NA,2020,2020,3 years,3,Female,F,309,1916691,16.1,1.6121534457040808e-4
NA,2020,2020,3 years,3,Male,M,416,2004835,20.7,2.0749837268403635e-4
NA,2020,2020,4 years,4,Female,F,238,1964865,12.1,1.2112791464044603e-4
NA,2020,2020,4 years,4,Male,M,313,2052982,15.2,1.524611516321137e-4
NA,2020,2020,5 years,5,Female,F,210,1981945,10.6,1.0595652250693132e-4
NA,2020,2020,5 years,5,Male,M,306,2072391,14.8,1.476555341149426e-4
NA,2020,2020,6 years,6,Female,F,198,1972968,10,1.0035641733672315e-4
NA,2020,2020,6 years,6,Male,M,252,2067201,12.2,1.2190396579723017e-4
NA,2020,2020,7 years,7,Female,F,201,1970498,10.2,1.0200467090045258e-4
NA,2020,2020,7 years,7,Male,M,240,2059255,11.7,1.1654700364937805e-4
NA,2020,2020,8 years,8,Female,F,192,1972830,9.7,9.732212101397484e-5
NA,2020,2020,8 years,8,Male,M,213,2061955,10.3,1.0330002352136686e-4
NA,2020,2020,9 years,9,Female,F,164,1992717,8.2,8.229969433692793e-5
NA,2020,2020,9 years,9,Male,M,234,2085951,11.2,1.1217904926817553e-4
NA,2020,2020,10 years,10,Female,F,181,1994965,9.1,9.072840876907615e-5
NA,2020,2020,10 years,10,Male,M,275,2079208,13.2,1.322618997233562e-4
NA,2020,2020,11 years,11,Female,F,203,1995208,10.2,1.0174377809230918e-4
NA,2020,2020,11 years,11,Male,M,323,2077786,15.5,1.5545393028925983e-4
NA,2020,2020,12 years,12,Female,F,264,2057048,12.8,1.2833925119880527e-4
NA,2020,2020,12 years,12,Male,M,353,2143929,16.5,1.646509749156805e-4
NA,2020,2020,13 years,13,Female,F,303,2064369,14.7,1.4677608508943896e-4
NA,2020,2020,13 years,13,Male,M,497,2155552,23.1,2.305673906266237e-4
NA,2020,2020,14 years,14,Female,F,345,2047865,16.8,1.684681363273458e-4
NA,2020,2020,14 years,14,Male,M,669,2138493,31.3,3.128371240869154e-4
NA,2020,2020,15 years,15,Female,F,433,2044536,21.2,2.1178399402113732e-4
NA,2020,2020,15 years,15,Male,M,899,2131384,42.2,4.217916621312725e-4
NA,2020,2020,16 years,16,Female,F,524,2051722,25.5,2.5539522410930913e-4
NA,2020,2020,16 years,16,Male,M,1269,2136152,59.4,5.940588497447747e-4
NA,2020,2020,17 years,17,Female,F,593,2040904,29.1,2.905575176490418e-4
NA,2020,2020,17 years,17,Male,M,1636,2123989,77,7.702488101397889e-4
NA,2020,2020,18 years,18,Female,F,831,2037848,40.8,4.077831123812963e-4
NA,2020,2020,18 years,18,Male,M,2328,2122009,109.7,0.001097073575088513
NA,2020,2020,19 years,19,Female,F,946,2091322,45.2,4.52345454215085e-4
NA,2020,2020,19 years,19,Male,M,2819,2181063,129.2,0.0012924890294319787
NA,2020,2020,20 years,20,Female,F,974,2123140,45.9,4.5875448627975547e-4
NA,2020,2020,20 years,20,Male,M,3009,2221432,135.5,0.001354531671462372
NA,2020,2020,21 years,21,Female,F,1163,2094326,55.5,5.553099183221714e-4
NA,2020,2020,21 years,21,Male,M,3413,2188824,155.9,0.001559284803163708
NA,2020,2020,22 years,22,Female,F,1168,2100049,55.6,5.561774987155062e-4
NA,2020,2020,22 years,22,Male,M,3517,2192971,160.4,0.001603760378044215
NA,2020,2020,23 years,23,Female,F,1338,2113597,63.3,6.330440476590381e-4
NA,2020,2020,23 years,23,Male,M,3694,2201623,167.8,0.0016778531110912267
NA,2020,2020,24 years,24,Female,F,1362,2130797,63.9,6.391974458383413e-4
NA,2020,2020,24 years,24,Male,M,3900,2227996,175,0.0017504519756767966
NA,2020,2020,25 years,25,Female,F,1563,2177731,71.8,7.177194979545224e-4
NA,2020,2020,25 years,25,Male,M,4143,2283275,181.4,0.0018144989105561091
NA,2020,2020,26 years,26,Female,F,1613,2223511,72.5,7.254292872848391e-4
NA,2020,2020,26 years,26,Male,M,4349,2332000,186.5,0.0018649228130360206
NA,2020,2020,27 years,27,Female,F,1819,2255755,80.6,8.063818987434362e-4
NA,2020,2020,27 years,27,Male,M,4714,2372863,198.7,0.0019866296537136784
NA,2020,2020,28 years,28,Female,F,1951,2322743,84,8.399551736890393e-4
NA,2020,2020,28 years,28,Male,M,5019,2428258,206.7,0.00206691381228848
NA,2020,2020,29 years,29,Female,F,2196,2376377,92.4,9.240957979310522e-4
NA,2020,2020,29 years,29,Male,M,5329,2458730,216.7,0.0021673790940851577
NA,2020,2020,30 years,30,Female,F,2336,2375032,98.4,9.835656951148449e-4
NA,2020,2020,30 years,30,Male,M,5570,2446049,227.7,0.0022771416271710012
NA,2020,2020,31 years,31,Female,F,2307,2281303,101.1,0.001011264176656937
NA,2020,2020,31 years,31,Male,M,5637,2346037,240.3,0.0024027754037979792
NA,2020,2020,32 years,32,Female,F,2527,2228352,113.4,0.0011340219139525532
NA,2020,2020,32 years,32,Male,M,5522,2286384,241.5,0.0024151673559647023
NA,2020,2020,33 years,33,Female,F,2653,2188527,121.2,0.001212230874921808
NA,2020,2020,33 years,33,Male,M,5692,2244172,253.6,0.0025363474813873445
NA,2020,2020,34 years,34,Female,F,2689,2195936,122.5,0.0012245347769698205
NA,2020,2020,34 years,34,Male,M,5857,2246611,260.7,0.0026070378895144733
NA,2020,2020,35 years,35,Female,F,2860,2215833,129.1,0.0012907109876962748
NA,2020,2020,35 years,35,Male,M,5925,2250914,263.2,0.002632264049181799
NA,2020,2020,36 years,36,Female,F,2980,2151567,138.5,0.001385037045093181
NA,2020,2020,36 years,36,Male,M,6071,2167794,280.1,0.002800542856009381
NA,2020,2020,37 years,37,Female,F,3282,2183495,150.3,0.0015030948090103253
NA,2020,2020,37 years,37,Male,M,6489,2190946,296.2,0.002961734337587508
NA,2020,2020,38 years,38,Female,F,3342,2182398,153.1,0.0015313430455856356
NA,2020,2020,38 years,38,Male,M,6530,2180264,299.5,0.002995050140716904
NA,2020,2020,39 years,39,Female,F,3551,2157423,164.6,0.001645945185529217
NA,2020,2020,39 years,39,Male,M,7051,2147670,328.3,0.003283092840147695
NA,2020,2020,40 years,40,Female,F,3714,2186513,169.9,0.0016985949774824115
NA,2020,2020,40 years,40,Male,M,7231,2192444,329.8,0.003298145813530471
NA,2020,2020,41 years,41,Female,F,3947,2057329,191.9,0.0019185069573218478
NA,2020,2020,41 years,41,Male,M,7171,2042821,351,0.003510341826327417
